file,scene,feature,mode,slope,p_value,direction,n_pairs,slope_rand_mean,slope_rand_std
arguing_S38,arguing,intensity_max,a2h,0.0120509501706783,0.998,divergence,20,0.0033040365664036,0.0030383852101918
arguing_S38,arguing,intensity_min,sym,0.0031400960515267,0.48,none,39,0.0032731413319669,0.0025326978823789
arguing_S38,arguing,intensity_min,h2a,0.0019550807827379,0.382,none,19,0.0029171801514799,0.0032053643874724
arguing_S38,arguing,intensity_min,a2h,0.0035809922371144,0.643,none,20,0.0024797149339295,0.0027450902257317
arguing_S38,arguing,intensity_std,sym,0.0009811549807809,0.6,none,39,0.000784013803839,0.0007615468073278
arguing_S38,arguing,intensity_std,h2a,0.001549946170323,0.566,none,19,0.0013769407886026,0.0011327695538275
arguing_S38,arguing,intensity_std,a2h,0.0014015521550562,0.912,none,20,-0.0001278500520997,0.0011685597433953
arguing_S38,arguing,speech_rate,sym,0.0004287360314803,0.82,none,38,-1.3456693919301316e-05,0.0004745489077867
arguing_S38,arguing,speech_rate,h2a,0.0015950543547564,0.87,none,19,0.000660232390149,0.0008388969695783
arguing_S38,arguing,speech_rate,a2h,6.266669591460087e-05,0.267,none,19,0.0005524300462481,0.000820296205206
arguing_S38,arguing,mfcc_centroid_dist,sym,-2.190373437207298e-06,0.134,none,37,-1.7966716916790077e-06,3.774284142772768e-07
arguing_S38,arguing,mfcc_centroid_dist,h2a,-9.536650644819828e-07,0.675,none,18,-1.2208982709748137e-06,6.613689350364154e-07
arguing_S38,arguing,mfcc_centroid_dist,a2h,-3.5929448851303457e-06,0.002,convergence,19,-3.132471109215326e-07,1.1769388255528125e-06
arguing_S38,arguing,embedding_cosine_dist,sym,3.10156313312338e-05,0.7,none,36,1.3180520691665976e-05,2.9693520948943548e-05
arguing_S38,arguing,embedding_cosine_dist,h2a,-2.421487475156779e-07,0.511,none,19,1.2193955456688307e-06,4.6546478696592285e-05
arguing_S38,arguing,embedding_cosine_dist,a2h,4.345627584283957e-05,0.749,none,17,2.1929183922268704e-05,3.484668095362604e-05
arguing_S39,arguing,pitch_mean,sym,-0.0347056404875483,0.062,none,35,-0.0101713569367294,0.0159174404849868
arguing_S39,arguing,pitch_mean,h2a,-0.0336710984346572,0.002,convergence,18,0.0193911761225146,0.0205527541785362
arguing_S39,arguing,pitch_mean,a2h,-0.0638428470697565,0.164,none,17,-0.0279500889601643,0.0362176517376806
arguing_S39,arguing,pitch_max,sym,-0.0971819539850954,0.239,none,37,-0.0469156458241043,0.0794814872560958
arguing_S39,arguing,pitch_max,h2a,-0.0964011021958104,0.158,none,18,0.0259362776794407,0.1217906534447011
arguing_S39,arguing,pitch_max,a2h,-0.2030220315741859,0.003,convergence,19,0.0046774506853126,0.0764793922797088
arguing_S39,arguing,pitch_min,sym,-0.0338326307927126,0.282,none,31,-0.0100215557431335,0.0409713150291417
arguing_S39,arguing,pitch_min,h2a,-0.0207061026437797,0.411,none,15,-0.0082551283925083,0.0623367877159579
arguing_S39,arguing,pitch_min,a2h,-0.0320845963123009,0.554,none,16,-0.0395432881046911,0.0532637607194563
arguing_S39,arguing,pitch_std,sym,-0.0217491443167715,0.684,none,36,-0.0277867362190387,0.0133699684472243
arguing_S39,arguing,pitch_std,h2a,-0.0144079818004596,0.423,none,17,-0.0115069047695435,0.0170586732494327
arguing_S39,arguing,pitch_std,a2h,-0.0332956218025615,0.015,convergence,19,0.0121477261699132,0.0205118398842913
arguing_S39,arguing,intensity_mean,sym,0.0006126979933919,0.654,none,37,-2.3137105771564e-05,0.0014479517411933
arguing_S39,arguing,intensity_mean,h2a,-0.0006848253148166,0.575,none,18,-0.0010942015620144,0.0020773647007618
arguing_S39,arguing,intensity_mean,a2h,-0.000597731465312,0.202,none,19,0.0009072687611336,0.001800319488226
arguing_S39,arguing,intensity_max,sym,-0.0038365125538792,0.055,none,37,0.0004706385373133,0.0025645555674446
arguing_S39,arguing,intensity_max,h2a,-0.0044686437613018,0.081,none,18,6.031472730493262e-05,0.0031769219791221
arguing_S39,arguing,intensity_max,a2h,-0.0042620621091107,0.178,none,19,-0.002312755087369,0.0021444780458768
arguing_S39,arguing,intensity_min,sym,-0.0055709485345412,0.028,convergence,37,8.054506889136574e-05,0.002864973174583
arguing_S39,arguing,intensity_min,h2a,-0.0105704910586119,0.002,convergence,18,0.0001797686445876,0.0035855632518051
arguing_S39,arguing,intensity_min,a2h,-0.0025132081345973,0.198,none,19,-0.0007924477146308,0.0019710695679204
arguing_S39,arguing,intensity_std,sym,-0.0023740773796531,0.012,convergence,37,0.0011844699125779,0.0016703461155549
arguing_S39,arguing,intensity_std,h2a,-0.0034450251692601,0.003,convergence,18,0.0018647042060838,0.0020726192155457
arguing_S39,arguing,intensity_std,a2h,-0.0005250017879975,0.481,none,19,-0.0004126583720825,0.0012291602280743
arguing_S39,arguing,speech_rate,sym,0.0003037583709787,0.669,none,36,1.4460178664925875e-05,0.0005965720048415
arguing_S39,arguing,speech_rate,h2a,-0.0003002747134929,0.573,none,18,-0.0004300689545827,0.0008112875217467
arguing_S39,arguing,speech_rate,a2h,0.0012552366209842,0.95,none,18,0.0002548997682685,0.0005845596395837
arguing_S39,arguing,mfcc_centroid_dist,sym,9.28822303613514e-07,0.852,none,36,2.931997414193108e-07,6.4648718573545e-07
arguing_S39,arguing,mfcc_centroid_dist,h2a,1.6860914363790251e-06,0.975,divergence,18,9.983943724132652e-09,8.374142420893414e-07
arguing_S39,arguing,mfcc_centroid_dist,a2h,7.850693898894842e-07,0.729,none,18,2.0354204004971445e-07,1.1244601426547296e-06
arguing_S39,arguing,embedding_cosine_dist,sym,7.3779837302416996e-06,0.206,none,36,3.703361942390923e-05,3.462881792029867e-05
arguing_S39,arguing,embedding_cosine_dist,h2a,1.6266872523830892e-05,0.516,none,18,1.347567174097844e-05,5.06714881110056e-05
arguing_S39,arguing,embedding_cosine_dist,a2h,-3.4089034258796138e-06,0.088,none,18,4.783881340669467e-05,3.761140395749863e-05
arguing_S40,arguing,pitch_mean,sym,-0.0649899310659879,0.093,none,51,-0.0244580634376341,0.0291883076925843
arguing_S40,arguing,pitch_mean,h2a,-0.1022346413670674,0.071,none,25,-0.0484072939597557,0.0362525097876648
arguing_S40,arguing,pitch_mean,a2h,-0.0489365534105196,0.218,none,26,-0.0208334218226027,0.035509582880119
arguing_S40,arguing,pitch_max,sym,0.0960626223799553,0.779,none,53,0.0027736387295225,0.1112893424293886
arguing_S40,arguing,pitch_max,h2a,0.0305816913884201,0.632,none,26,-0.0175984871360371,0.1407237825549034
arguing_S40,arguing,pitch_max,a2h,0.0644638557347775,0.52,none,27,0.0607415526150035,0.0830461304013109
arguing_S40,arguing,pitch_min,sym,0.0117730368077233,0.304,none,23,0.0330565067359665,0.0387381746205721
arguing_S40,arguing,pitch_min,h2a,0.125382191079424,0.65,none,10,0.089171282576578,0.093905563471122
arguing_S40,arguing,pitch_min,a2h,-0.0455666542697087,0.4566532258064516,none,13,-0.0391863303796181,0.0801476039769182
arguing_S40,arguing,pitch_std,sym,-0.0436062474838776,0.496,none,52,-0.042759891729715,0.0196553946320959
arguing_S40,arguing,pitch_std,h2a,-0.0713740154538319,0.208,none,26,-0.0514843805092735,0.0244634767315155
arguing_S40,arguing,pitch_std,a2h,-0.0183499040269564,0.153,none,26,0.0076703308209181,0.0255592395192456
arguing_S40,arguing,intensity_mean,sym,0.0015958248856203,0.57,none,53,0.0011832492270085,0.0026343972892867
arguing_S40,arguing,intensity_mean,h2a,0.0050849717414563,0.708,none,26,0.0034194101837509,0.0031380311411074
arguing_S40,arguing,intensity_mean,a2h,0.0007027743957901,0.556,none,27,0.0001946128168979,0.0029879332620387
arguing_S40,arguing,intensity_max,sym,-7.139052746049353e-05,0.657,none,53,-0.00106695333464,0.00269755029683
arguing_S40,arguing,intensity_max,h2a,0.0026077508678795,0.828,none,26,-0.000414352287974,0.0031928283718654
arguing_S40,arguing,intensity_max,a2h,0.0002737046667221,0.481,none,27,0.000356944649543,0.0028027810431404
arguing_S40,arguing,intensity_min,sym,0.0108023835148197,0.852,none,53,0.0057735534135069,0.0047661299484702
arguing_S40,arguing,intensity_min,h2a,0.006780167424179,0.677,none,26,0.0044145620006554,0.005231404780479
arguing_S40,arguing,intensity_min,a2h,0.0140155880715914,0.989,divergence,27,0.0056678838071984,0.0038658998603457
arguing_S40,arguing,intensity_std,sym,0.0009680710253466,0.841,none,53,-0.0001744642325536,0.0011580014318453
arguing_S40,arguing,intensity_std,h2a,0.0020936760143807,0.929,none,26,-0.00021089620112,0.001519160111395
arguing_S40,arguing,intensity_std,a2h,-0.0001375759187006,0.017,convergence,27,0.0021489200134293,0.0010822502520401
arguing_S40,arguing,speech_rate,sym,0.0005651195229714,0.803,none,53,-0.0001392924705051,0.0007851682179418
arguing_S40,arguing,speech_rate,h2a,-0.00042119023074,0.371,none,26,-2.517277797729293e-05,0.0012239359261837
arguing_S40,arguing,speech_rate,a2h,0.0013561564273997,0.589,none,27,0.0011692055434494,0.000836161090825
arguing_S40,arguing,mfcc_centroid_dist,sym,6.727451134265518e-07,0.806,none,42,-2.692718991091268e-07,1.0879623757587785e-06
arguing_S40,arguing,mfcc_centroid_dist,h2a,1.2417515961608154e-06,0.863,none,21,-3.074713219486341e-07,1.5027137211692852e-06
arguing_S40,arguing,mfcc_centroid_dist,a2h,6.890564688151874e-07,0.376,none,21,9.269600861859666e-07,1.0497119695237232e-06
arguing_S40,arguing,embedding_cosine_dist,sym,6.126767567470241e-05,0.967,divergence,43,-7.09797683303616e-06,3.746247774454252e-05
arguing_S40,arguing,embedding_cosine_dist,h2a,6.999346808406803e-05,0.948,none,21,-6.544165898466721e-06,4.882176296951206e-05
arguing_S40,arguing,embedding_cosine_dist,a2h,4.887650797507786e-05,0.534,none,22,4.5291532006917934e-05,2.827333414281705e-05
arguing_S05,arguing,pitch_mean,sym,-0.0139112103857979,0.394,none,25,-0.009538930898855,0.0157844081726638
arguing_S05,arguing,pitch_mean,h2a,0.0508072031649606,0.898,none,13,0.0205078310280258,0.0234480728345417
arguing_S05,arguing,pitch_mean,a2h,-0.0756135208171059,0.078078078078078,none,12,-0.0080751738761188,0.0470965058556009
arguing_S05,arguing,pitch_max,sym,0.0713087899127467,0.94,none,25,-0.006661188342597,0.051393010325234
arguing_S05,arguing,pitch_max,h2a,0.1060348994604669,0.938,none,12,-0.0156227477187723,0.0778709812956791
arguing_S05,arguing,pitch_max,a2h,-0.0295396152606183,0.44,none,13,-0.0170063730587715,0.0779709077669915
arguing_S05,arguing,pitch_min,sym,0.0292000447332681,0.037,none,26,0.0424845170483546,0.0076869315883697
arguing_S05,arguing,pitch_min,h2a,0.0182126097035792,0.031,none,13,0.0402489587467367,0.0117445849664823
arguing_S05,arguing,pitch_min,a2h,0.0327647650068812,0.835,none,13,-0.0021405922057364,0.0370229938768853
arguing_S05,arguing,pitch_std,sym,0.0134340848828306,0.973,divergence,25,-0.0093866888653394,0.0120196113462726
arguing_S05,arguing,pitch_std,h2a,0.035261801194787,0.986,divergence,12,-0.0057262721463473,0.0189561095421334
arguing_S05,arguing,pitch_std,a2h,-0.020243089044344,0.299,none,13,-0.007651985898474,0.0230384257273354
arguing_S05,arguing,intensity_mean,sym,0.0005496046108204,0.662,none,27,-0.0006790678499142,0.0029248924160451
arguing_S05,arguing,intensity_mean,h2a,0.002611922738044,0.657,none,13,0.0010008281344423,0.0044215817324187
arguing_S05,arguing,intensity_mean,a2h,0.001481950073704,0.127,none,14,0.0046490568763359,0.0028139030092745
arguing_S05,arguing,intensity_max,sym,0.0015500808913832,0.653,none,27,0.0005753993857078,0.0025381632576182
arguing_S05,arguing,intensity_max,h2a,-0.0013999268708542,0.241,none,13,0.001096346352402,0.0039107889940943
arguing_S05,arguing,intensity_max,a2h,0.0049144594761151,0.682,none,14,0.0043069159251506,0.0012115667677648
arguing_S05,arguing,intensity_min,sym,0.000478993928979,0.719,none,27,-0.0026667857072277,0.0052635627854732
arguing_S05,arguing,intensity_min,h2a,0.0073068952572411,0.786,none,13,0.0014505479776469,0.0073276547331297
arguing_S05,arguing,intensity_min,a2h,-0.0092727379868024,0.037,convergence,14,0.0041080746375305,0.0071312663755859
arguing_S05,arguing,intensity_std,sym,0.0006726653349204,0.47,none,27,0.0007533029219405,0.0014952555090475
arguing_S05,arguing,intensity_std,h2a,0.0044004089177315,0.951,divergence,13,0.0007561545067773,0.0022205516925187
arguing_S05,arguing,intensity_std,a2h,-0.0031038449125995,0.055,none,14,0.000723302261973,0.002416622912515
arguing_S05,arguing,speech_rate,sym,-0.0003768620378191,0.13,none,23,0.0005875410260464,0.0008401674915171
arguing_S05,arguing,speech_rate,h2a,0.0029573826851419,0.826,none,11,0.0017676584008279,0.0012487631021325
arguing_S05,arguing,speech_rate,a2h,-0.0035104701876926,0.0,convergence,12,0.0007029816429422,0.0010678683226694
arguing_S05,arguing,mfcc_centroid_dist,sym,2.513738630774041e-06,0.986,divergence,21,6.25112047927357e-07,8.678015243924969e-07
arguing_S05,arguing,mfcc_centroid_dist,h2a,2.348429239844136e-06,0.997,divergence,11,-1.4029247864289748e-06,1.246294692017235e-06
arguing_S05,arguing,mfcc_centroid_dist,a2h,2.137764907810239e-06,0.9108216432865732,none,10,-3.2675906703689486e-08,1.5920943816323844e-06
arguing_S05,arguing,embedding_cosine_dist,sym,2.3898138543486125e-05,0.944,none,18,-3.206234019046825e-05,3.457704510626638e-05
arguing_S05,arguing,embedding_cosine_dist,h2a,7.874551297940698e-05,0.992,divergence,8,-3.633248322406322e-05,4.3503804526473246e-05
arguing_S05,arguing,embedding_cosine_dist,a2h,-2.8936843289028965e-05,0.111,none,10,1.8367148949311712e-05,3.989473752987264e-05
arguing_S09,arguing,pitch_mean,sym,-0.0552699032426661,0.507,none,83,-0.0556886908151105,0.0046706253290227
arguing_S09,arguing,pitch_mean,h2a,-0.0810970279697077,0.38,none,41,-0.0803099934258244,0.0049663285052507
arguing_S09,arguing,pitch_mean,a2h,-0.0675360881975162,0.004,convergence,42,0.0003830090014998,0.0239933037826049
arguing_S09,arguing,pitch_max,sym,0.0139870659479806,0.841,none,77,-0.02200409058886,0.0355857508747046
arguing_S09,arguing,pitch_max,h2a,0.0095151856047488,0.934,none,38,-0.0557898463952494,0.0427094039683299
arguing_S09,arguing,pitch_max,a2h,-0.0370430436429732,0.092,none,39,0.0553378857385616,0.0662311552744642
arguing_S09,arguing,pitch_min,sym,0.0067641983163749,0.822,none,79,0.0015738358034609,0.0052304742918268
arguing_S09,arguing,pitch_min,h2a,0.0152795849890292,0.683,none,39,0.012208854070214,0.0062790514162059
arguing_S09,arguing,pitch_min,a2h,0.005533296359311,0.547,none,40,0.0034017002053587,0.0233347020881134
arguing_S09,arguing,pitch_std,sym,-0.0173340196040905,0.281,none,83,-0.0140053658338228,0.006435618058114
arguing_S09,arguing,pitch_std,h2a,-0.0360991047408133,0.217,none,41,-0.029938431627229,0.0074523702504577
arguing_S09,arguing,pitch_std,a2h,-0.0168332672854406,0.048,convergence,42,0.0051629581921617,0.0129848849847856
arguing_S09,arguing,intensity_mean,sym,-0.0041695466570187,0.613,none,83,-0.0045246236030682,0.0012459826327093
arguing_S09,arguing,intensity_mean,h2a,-0.0057493425954237,0.391,none,41,-0.0053083116047692,0.0015919574814356
arguing_S09,arguing,intensity_mean,a2h,-0.0022057990649098,0.006,convergence,42,0.0017345625192565,0.0015944233647055
arguing_S09,arguing,intensity_max,sym,-0.0027745645124373,0.119,none,83,-0.0013996108263277,0.0011387298191363
arguing_S09,arguing,intensity_max,h2a,-0.0005176004400933,0.584,none,41,-0.0008008599460434,0.0013762774584822
arguing_S09,arguing,intensity_max,a2h,-0.004296996825995,0.002,convergence,42,0.0003928734163525,0.0015324296018438
arguing_S09,arguing,intensity_min,sym,0.0040806405494904,0.815,none,83,0.0018337495231915,0.0025829275366059
arguing_S09,arguing,intensity_min,h2a,0.0028180959086651,0.547,none,41,0.0024582289793966,0.0032427292051248
arguing_S09,arguing,intensity_min,a2h,0.0042117597050415,0.763,none,42,0.0032271032997798,0.0014301136076684
arguing_S09,arguing,intensity_std,sym,0.0031583638234692,0.671,none,83,0.0027893886883444,0.0007353422362077
arguing_S09,arguing,intensity_std,h2a,0.0033184057438312,0.613,none,41,0.0030221617179822,0.0009009217337397
arguing_S09,arguing,intensity_std,a2h,0.0031115539283891,0.981,divergence,42,0.0012493594692364,0.0009147628492503
arguing_S09,arguing,speech_rate,sym,-0.0005898223403492,0.26,none,83,-0.0003430436727005,0.0003926517719135
arguing_S09,arguing,speech_rate,h2a,-0.0011128589413568,0.082,none,41,-0.0004117147903138,0.0005260495632527
arguing_S09,arguing,speech_rate,a2h,9.177896693034532e-05,0.549,none,42,2.1049744772013306e-05,0.0004790098403612
arguing_S09,arguing,mfcc_centroid_dist,sym,4.202905488544159e-07,0.678,none,83,2.8021853735914985e-07,3.24414786283367e-07
arguing_S09,arguing,mfcc_centroid_dist,h2a,3.925423484119977e-07,0.789,none,41,1.634286532388436e-08,4.637741844247846e-07
arguing_S09,arguing,mfcc_centroid_dist,a2h,3.064331155066115e-07,0.429,none,42,4.349583709898033e-07,6.541699142443188e-07
arguing_S09,arguing,embedding_cosine_dist,sym,1.3667306889812872e-05,0.72,none,79,-1.043193072423681e-06,2.4937543184910315e-05
arguing_S09,arguing,embedding_cosine_dist,h2a,1.887093435149405e-05,0.722,none,39,8.043153455564869e-07,3.143876377949103e-05
arguing_S09,arguing,embedding_cosine_dist,a2h,1.4358525519501268e-05,0.436,none,40,1.6896411119319573e-05,1.9685216626882795e-05
arguing_S13,arguing,pitch_mean,sym,-0.0226966327250549,0.157,none,67,-0.0183654695102395,0.0040983947606794
arguing_S13,arguing,pitch_mean,h2a,-0.0344651681840587,0.033,convergence,33,-0.0241304099262934,0.0055342514668268
arguing_S13,arguing,pitch_mean,a2h,-0.0174983094770196,0.133,none,34,-0.0011298905626048,0.0147303533167322
arguing_S13,arguing,pitch_max,sym,-0.0887718264468562,0.245,none,66,-0.0788938385211312,0.0148979092312901
arguing_S13,arguing,pitch_max,h2a,-0.1194923361794992,0.068,none,32,-0.0887365256142068,0.0210814900466109
arguing_S13,arguing,pitch_max,a2h,-0.0934512138715252,0.073,none,34,0.006027701505062,0.0647583955195679
arguing_S13,arguing,pitch_min,sym,0.0091736084297818,0.001,none,65,0.0195990492366129,0.0036567768230897
arguing_S13,arguing,pitch_min,h2a,0.022557748247109,0.118,none,32,0.0288665046141278,0.0052309967716111
arguing_S13,arguing,pitch_min,a2h,0.0148353298430828,0.817,none,33,-0.0109312441816865,0.0291120768538403
arguing_S13,arguing,pitch_std,sym,-0.0017870646142469,0.609,none,67,-0.0033181981805479,0.0050674213797658
arguing_S13,arguing,pitch_std,h2a,-0.0052219201370732,0.269,none,33,-0.0012164197698435,0.0069048504486861
arguing_S13,arguing,pitch_std,a2h,0.0022966405219168,0.272,none,34,0.0071546710030875,0.0078896272635569
arguing_S13,arguing,intensity_mean,sym,0.0003078007957107,0.448,none,67,0.0005114714945831,0.0019455498350656
arguing_S13,arguing,intensity_mean,h2a,-0.00235318315135,0.181,none,33,-7.834978819979965e-07,0.0025320922497292
arguing_S13,arguing,intensity_mean,a2h,0.0010971847472651,0.759,none,34,9.204859367184488e-05,0.0013947897880634
arguing_S13,arguing,intensity_max,sym,-0.0074931980104748,0.227,none,67,-0.0056941253955385,0.0024045373882765
arguing_S13,arguing,intensity_max,h2a,-0.0090836622738693,0.14,none,33,-0.0056749411854117,0.0032356258752288
arguing_S13,arguing,intensity_max,a2h,-0.0085098649681708,0.0,convergence,34,-0.0023158460235555,0.0020142010413896
arguing_S13,arguing,intensity_min,sym,-0.001505462308271,0.405,none,67,-0.0009314828821713,0.0024735402204642
arguing_S13,arguing,intensity_min,h2a,-0.0010436580136086,0.42,none,33,-0.0004205206799962,0.0035065254565508
arguing_S13,arguing,intensity_min,a2h,-0.0012406033116746,0.027,convergence,34,0.0029141149264384,0.0021368419147396
arguing_S13,arguing,intensity_std,sym,-0.0041036910060083,0.026,convergence,67,-0.0021506338375998,0.0009754855310676
arguing_S13,arguing,intensity_std,h2a,-0.0048397073939178,0.006,convergence,33,-0.0015058338758285,0.0013716488279623
arguing_S13,arguing,intensity_std,a2h,-0.0036655382542586,0.0,convergence,34,-1.3465616894737376e-05,0.0011472439334668
arguing_S13,arguing,speech_rate,sym,0.0007941651977585,0.888,none,67,0.0001448659423009,0.0005230719301519
arguing_S13,arguing,speech_rate,h2a,0.0007206124306977,0.789,none,33,0.0001310171958294,0.0007030152339607
arguing_S13,arguing,speech_rate,a2h,0.0013143708189272,0.727,none,34,0.0010357735730537,0.0004399565191632
arguing_S13,arguing,mfcc_centroid_dist,sym,4.513588331057231e-07,0.683,none,67,1.959691813740361e-07,5.606183414900984e-07
arguing_S13,arguing,mfcc_centroid_dist,h2a,-2.479629636177331e-07,0.275,none,33,2.00289152072334e-07,7.714681482842065e-07
arguing_S13,arguing,mfcc_centroid_dist,a2h,1.101047121792485e-06,0.226,none,34,1.4954913708521837e-06,5.095185872015319e-07
arguing_S13,arguing,embedding_cosine_dist,sym,-6.246807675024341e-06,0.65,none,62,-1.763650625503916e-05,2.8385419831621423e-05
arguing_S13,arguing,embedding_cosine_dist,h2a,1.1201373456099182e-05,0.699,none,31,-9.458528625116518e-06,3.864434720776577e-05
arguing_S13,arguing,embedding_cosine_dist,a2h,-4.724544290371298e-05,0.018,convergence,31,3.9164050643407486e-07,2.166055746930295e-05
arguing_S14,arguing,pitch_mean,sym,0.0057981076403954,0.969,divergence,53,-0.0215598630574486,0.0140388910862934
arguing_S14,arguing,pitch_mean,h2a,0.0409120831845249,0.908,none,26,0.017540258437623,0.0184268334260114
arguing_S14,arguing,pitch_mean,a2h,-0.0240763187407638,0.014,convergence,27,0.0253662962681065,0.0218307004139356
arguing_S14,arguing,pitch_max,sym,0.1329781033791536,0.882,none,30,0.0142004998745047,0.098397389782326
arguing_S14,arguing,pitch_max,h2a,0.102854563981797,0.833,none,17,-0.0267717353480878,0.1405251579256242
arguing_S14,arguing,pitch_max,a2h,0.1774043019867492,0.931,none,13,-0.0331404649138959,0.135662672019773
arguing_S14,arguing,pitch_min,sym,0.0062590808658665,0.659,none,52,0.003428092361378,0.0075306478124454
arguing_S14,arguing,pitch_min,h2a,0.0683699849912381,0.423,none,26,0.0702726491381186,0.0088736709115325
arguing_S14,arguing,pitch_min,a2h,-0.0499186400787862,0.082,none,26,0.0017607194199563,0.038512056181896
arguing_S14,arguing,pitch_std,sym,0.0247957701158002,0.903,none,35,0.0042162792951706,0.0154345702382372
arguing_S14,arguing,pitch_std,h2a,0.0089066870800478,0.814,none,20,-0.0095011510561164,0.0202530040603224
arguing_S14,arguing,pitch_std,a2h,0.049889872373679,0.974,divergence,15,0.0056263329269199,0.0233594120571779
arguing_S14,arguing,intensity_mean,sym,0.0030068250828681,0.871,none,57,4.360547147639104e-05,0.0025693151921583
arguing_S14,arguing,intensity_mean,h2a,0.0039782123424797,0.898,none,28,-0.0001088686252096,0.0031583497450259
arguing_S14,arguing,intensity_mean,a2h,0.001241763731487,0.518,none,29,0.0012049308501915,0.001984780936913
arguing_S14,arguing,intensity_max,sym,0.0026756972447523,0.796,none,57,0.000912562553284,0.0021761533698525
arguing_S14,arguing,intensity_max,h2a,0.0031356966940143,0.763,none,28,0.0010487410792695,0.0027297701899763
arguing_S14,arguing,intensity_max,a2h,-0.0002400683488496,0.694,none,29,-0.0005914800648728,0.0006588752085002
arguing_S14,arguing,intensity_min,sym,0.0070637039250396,0.957,divergence,57,-0.0019180733005765,0.0054472893591808
arguing_S14,arguing,intensity_min,h2a,0.0100170597516509,0.888,none,28,0.0011288127452525,0.0075025760772767
arguing_S14,arguing,intensity_min,a2h,0.0071447447699208,0.692,none,29,0.003855011883967,0.0065068950591708
arguing_S14,arguing,intensity_std,sym,0.0024924206004823,0.989,divergence,55,-0.0004302990847473,0.0012662264289247
arguing_S14,arguing,intensity_std,h2a,0.0017018178443606,0.868,none,27,-0.0003033202940413,0.0017727210922543
arguing_S14,arguing,intensity_std,a2h,0.0036968838394262,0.94,none,28,0.0011910820944556,0.0015964445995221
arguing_S14,arguing,speech_rate,sym,8.242126250676061e-05,0.395,none,57,0.0002420186678131,0.0005549010119576
arguing_S14,arguing,speech_rate,h2a,0.0008655366118588,0.647,none,28,0.0005498831087565,0.0007948361643935
arguing_S14,arguing,speech_rate,a2h,-0.000321249037339,0.242,none,29,0.0001326421540773,0.0006485156755087
arguing_S14,arguing,mfcc_centroid_dist,sym,-4.778475176998028e-07,0.372,none,49,-2.3010390320503777e-07,6.991444372801741e-07
arguing_S14,arguing,mfcc_centroid_dist,h2a,-1.3291294918025062e-06,0.119,none,27,-3.216796125136102e-07,8.760876860042843e-07
arguing_S14,arguing,mfcc_centroid_dist,a2h,-3.2983701796831856e-07,0.28,none,22,2.5739005375197365e-07,1.0397247402525822e-06
arguing_S14,arguing,embedding_cosine_dist,sym,-7.505528886917347e-06,0.447,none,48,-3.204518417117395e-06,2.791012393333924e-05
arguing_S14,arguing,embedding_cosine_dist,h2a,3.792156757042526e-05,0.668,none,26,2.1021383892479685e-05,3.908102569956865e-05
arguing_S14,arguing,embedding_cosine_dist,a2h,-5.199641176894083e-05,0.245,none,22,-3.080245133601143e-05,3.134220331564964e-05
arguing_S17,arguing,pitch_mean,sym,0.0331513461140484,0.961,divergence,42,0.0126454422935452,0.0113944023481346
arguing_S17,arguing,pitch_mean,h2a,0.0733059920679616,0.943,none,20,0.0450858636188766,0.0168648933067799
arguing_S17,arguing,pitch_mean,a2h,0.0059797873651823,0.363,none,22,0.0158703284621395,0.0281977388781856
arguing_S17,arguing,pitch_max,sym,0.0369923466372226,0.573,none,20,0.0274805920379135,0.0840729322388599
arguing_S17,arguing,pitch_max,h2a,0.1449641371903156,0.8132911392405063,none,10,0.0387024280238296,0.1270459330089433
arguing_S17,arguing,pitch_max,a2h,0.0398783161912018,0.369,none,10,0.063327353151817,0.0759280472512407
arguing_S17,arguing,pitch_min,sym,0.0371398828215975,0.995,divergence,41,0.0264825796548679,0.0045944313489803
arguing_S17,arguing,pitch_min,h2a,0.0531231311171965,0.996,divergence,20,0.0347004444072385,0.0065614072575444
arguing_S17,arguing,pitch_min,a2h,0.0441349992517424,0.963,divergence,21,0.0058106247792638,0.022055645403537
arguing_S17,arguing,pitch_std,sym,0.0137147680221477,0.821,none,26,0.0001576817284277,0.014334474547476
arguing_S17,arguing,pitch_std,h2a,0.0178651614143854,0.772,none,13,0.0012525913781599,0.0235081219992467
arguing_S17,arguing,pitch_std,a2h,0.015740667870346,0.757,none,13,0.003438067193733,0.018089066188348
arguing_S17,arguing,intensity_mean,sym,0.0001696725026987,0.028,none,43,0.004323870671129,0.0021586643369605
arguing_S17,arguing,intensity_mean,h2a,0.0021766293563997,0.191,none,21,0.0050842490863419,0.0033577823205618
arguing_S17,arguing,intensity_mean,a2h,-0.0051268141476901,0.529,none,22,-0.0053711101280985,0.0025902444303265
arguing_S17,arguing,intensity_max,sym,0.0073484977981485,0.381,none,43,0.0077674099365507,0.0014405958521098
arguing_S17,arguing,intensity_max,h2a,0.0043016725525871,0.196,none,21,0.0060151645471143,0.0021157277149941
arguing_S17,arguing,intensity_max,a2h,0.0103134891314894,1.0,divergence,22,0.0012819683715521,0.0030290805375051
arguing_S17,arguing,intensity_min,sym,-0.0059659815205152,0.075,none,43,-0.0003098818339581,0.0038770407585663
arguing_S17,arguing,intensity_min,h2a,-0.0034452514023291,0.314,none,21,-0.0002437311286182,0.0066627783698876
arguing_S17,arguing,intensity_min,a2h,-0.0058421356458143,0.613,none,22,-0.007114599899577,0.0044080603576895
